commentId,videoId,videoUrl,commenterUsername,commenterNickname,commenterUid,commentText,likes,replyCount,commentDate,scrapeDate
"7572912596057883399","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","aulia28i","raniiiiiii","7490944643066004497","kenapa di sekolah lain banyak banget yaa masalah nya? di sekolah ku aja yg pedalaman lampung aman aman aja tuh","2","0","2025-11-15T11:31:22.000Z","2026-04-10T03:05:41.984Z"
"7572832150710993665","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","reno.rafeal","13.1109_","7456286835527435270","ya allah ada' ae  mbg di gua aja gda kek gtuan  malahan yg temen' gua gua tampung","3","0","2025-11-15T06:16:44.000Z","2026-04-10T03:05:41.984Z"
"7572836252468118290","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","xcyy_e","ai","6960484857331876865","prasaan mbg nya enak enak aja dehh🥺💗","3","0","2025-11-15T06:32:30.000Z","2026-04-10T03:05:41.984Z"
"7573622087290635016","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","ailaaaaeja","a 🩰","6995054408908194817","bukan nya gabole di upload yaa ke sosial media?","1","0","2025-11-17T09:21:54.000Z","2026-04-10T03:05:41.984Z"
"7572779360228573969","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","aa_clyz","⠀᠌⠀ ⠀ ⠀ ⠀᠌","6882745703706641410","faktor sabotase - cacing tanah bukan ulat tumbuhan - Cacing masih Hidup","2","0","2025-11-15T02:52:06.000Z","2026-04-10T03:05:41.984Z"
"7572802294967730962","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","narenmeguru","☁️","7044378540284019738","mbg di sekolahku aman aman aja udah hari ke 63 mangkin enak makanannya🤭","1","0","2025-11-15T04:20:43.000Z","2026-04-10T03:05:41.984Z"
"7572820605193683719","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","agdsda","Mas-Mas Ambulance","6593563720458207234","itu Cacing tanah emang sengaja banget","1","0","2025-11-15T05:31:48.000Z","2026-04-10T03:05:41.984Z"
"7572821241071092488","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","whyuumanuel","William 👀","6926345569166443521","kalo setau saya itu mah makanan burung kenapa ada di situ","1","0","2025-11-15T05:34:15.000Z","2026-04-10T03:05:41.984Z"
"7572819979113153288","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","ridksnksidusj","f🅰️rrRiiddd","7146035962434831387","mgb banjarbaru","1","0","2025-11-15T05:29:18.000Z","2026-04-10T03:05:41.984Z"
"7572796490835804946","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","owner.skyblue7","owner skyblue👊🏻","7530061780324795400","kan gw udh blng kepala bgn ahli serangga😂 karna beningan nya kuat","1","0","2025-11-15T03:58:20.000Z","2026-04-10T03:05:41.984Z"
"7572797347077161749","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","loovellyy00","ꮳ๋͠͠ꪱꥇ̤ດ᳔ֵַֿ֤֔ᥒᩢαᩴᶆ̸ᴏ̤ѓᦅ᪲⍳ 🧸","7461947893340275728","itu cacing tanah gsii? MASA SII AD DI SIITU?! GAA BNGET","1","0","2025-11-15T04:01:34.000Z","2026-04-10T03:05:41.984Z"
"7572819445602026241","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","ibu.hj.sanikah","r4wzzx💤_🍒✨","7341030272978453509","enak enak aja tuh    di gw mah😚","1","0","2025-11-15T05:27:15.000Z","2026-04-10T03:05:41.984Z"
"7572836346718798610","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","niken_juniarti","Kennnnn ˚˖𓍢🌷✧˚.🎀⋆","7273516309161477125","Di sekolah ku mbg udah berjalan 2 bulan tu Aman Aman aja kami makan nya 🤩","1","0","2025-11-15T06:32:58.000Z","2026-04-10T03:05:41.984Z"
"7574067024557703952","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","topglobalmiya57","🆙🫶Devy🤭😛","7459757420684870673","lah gw ketemu lalat hidupp cokk🗿🗿","1","0","2025-11-18T14:08:26.000Z","2026-04-10T03:05:41.984Z"
"7573007155638027029","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","fadliiiie_","padliiii","7246735471638807558","gw yg tiap hari makan dan aman” aja gtu liat kek ginian kek gapercaya😂🤣","2","0","2025-11-15T17:35:41.000Z","2026-04-10T03:05:41.984Z"
"7572851553153942289","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","21yisunsin","21yisunsin","6819680707669984257","gila program sebagus ini masih ada yg sabotase gmna mau maju nih Indonesia","1","0","2025-11-15T07:34:54.000Z","2026-04-10T03:05:41.984Z"
"7573211289628427009","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","esjeeyyuk","r","6690252440099898370","enakkk ginii","4","0","2025-11-16T06:47:58.000Z","2026-04-10T03:05:41.984Z"
"7574284499488768789","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","aldo22919","Aldo🪫","7566553932941706261","Kasian banget sampe kaya gitu  padahal tujuannya biar anak anak seneng😢","1","0","2025-11-19T04:12:27.000Z","2026-04-10T03:05:41.984Z"
"7573199790743356177","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","ryan.rafael.gulto","gk nanya😹","7451679313475273733","wkwkwk dikiranya otak netizen lolot🗿 yakali sayur yang udah di masak baru ada cacing yang masih sehat bugar di dalam makanan itu🤣","1","0","2025-11-16T06:03:23.000Z","2026-04-10T03:05:41.984Z"
"7573563763345982216","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","justmezeen","szzezee","7385813673585050629","kok di kalian dpet mbg dah kok disekolah gua kaga dapet 😭","2","0","2025-11-17T05:35:35.000Z","2026-04-10T03:05:41.984Z"
"7572853915792753426","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","ksixteennn","𝐁𝐢𝐧𝐳𝐙⚡","6929158205839655942","enak enak aja","12","0","2025-11-15T07:40:58.000Z","2026-04-10T03:05:41.984Z"
"7573568536666374919","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","yaa83144","yaa","7551259625749644306","ketika di pimpin oleh ahli serangga😂","1","0","2025-11-17T05:54:09.000Z","2026-04-10T03:05:41.984Z"
"7574439135135335188","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","sipaaloverss","sip","6560082510515159041","alhamdulillah saya dn tmn' masih sehat wal afiyat  gada gejala apapun 💕","2","0","2025-11-19T14:12:28.000Z","2026-04-10T03:05:41.984Z"
"7573552349970219777","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","ayunida027","citra💫","6995149336544150555","adikku ada 3 ponakan 1. sd  smp  sma tiap hari dpet mbg aman' ajaa kok","2","0","2025-11-17T04:51:22.000Z","2026-04-10T03:05:41.984Z"
"7625585651199886096","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","roni.remixes","Roni 016","7501848899390014484","maaf aku aku makanan aku kenyang 🥺🙏","0","0","2026-04-06T10:11:45.000Z","2026-04-10T03:05:41.984Z"
"7576114248243036945","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","silvie1243","silvie","7523932485849531412","ini MBG hari ini AQ pindahin tmpt mkn nya ...","0","0","2025-11-24T02:32:49.000Z","2026-04-10T03:05:41.984Z"
"7577768144779363092","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","babyaxl3","CLAY jewelry","6868603542279783426","jgn suka menyebar fitnah. ini skolh manah mohon klirifiksi ny pk kpla skolh. gk sopan","0","0","2025-11-28T13:30:47.000Z","2026-04-10T03:05:41.984Z"
"7586874830386905863","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","amelia.felisha","Amelia. felisha. fatthan","7534705671632962568","kok bisa.. idup pula.. sementara proses makanan itu lewat bagian persiapan. bagian masak.bagian pemorsian... berpuluh petugas nya gak ada liat.. luar biasa ide nya.. 😂😂😂😂","0","0","2025-12-23T02:29:21.000Z","2026-04-10T03:05:41.984Z"
"7579470772281295633","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","habibibae_123","𝙃𝙓𝙓🕷️","7562918849600078869","untung aj GK tak makan","0","0","2025-12-03T03:37:59.000Z","2026-04-10T03:05:41.984Z"
"7577654548505330433","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","desi.adiana","Desi adiana","7252404967910294530","geus Aya"" wae   cigah NU hayang ngajatohkeum","0","0","2025-11-28T06:09:57.000Z","2026-04-10T03:05:41.984Z"
"7573541642943873808","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","userr_2707l","savier.","6993542908944335873","Di gua pernah ada hansaplast nya jir😹","1","0","2025-11-17T04:09:46.000Z","2026-04-10T03:05:41.984Z"
"7572789729298236178","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","user955410798","Rhnz","7495096789498872839","ada yg naro itu mah cacing tanah itu gak mungkin loncat ke dapur mbg","2","0","2025-11-15T03:32:03.000Z","2026-04-10T03:05:41.984Z"
"7573571416664228624","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","nama_gw6","⃟","7345843731586909186","plis lah kalo buat nasi kuning jangan di bentuk g enak bantet","1","0","2025-11-17T06:05:20.000Z","2026-04-10T03:05:41.984Z"
"7572811851358421761","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","ur_myi","LIL4.","7231058218751394834","ga mungkin klo pihak mbg nya yg naroh  logika loh njirr. ini kemungkinan mereka yg sengaja naroh.","4","0","2025-11-15T04:57:57.000Z","2026-04-10T03:05:41.984Z"
"7573277756792881941","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","st_aisyahhr","Aisyah","7025778780224472091","lah di gue kok enak""aja..knp disekolahnya ga enak??","1","0","2025-11-16T11:05:43.000Z","2026-04-10T03:05:41.984Z"
"7573288886509732615","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","l.aleaylz00","alle_","6951186394853442561","anak2 jmn sekarang ya ga ada syukur""nya ya allah😭","1","0","2025-11-16T11:48:56.000Z","2026-04-10T03:05:41.984Z"
"7573533261882049287","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","melow.14","memok1","7062306122195764251","pindah polri aja sih  lebih di percaya","1","0","2025-11-17T03:37:17.000Z","2026-04-10T03:05:41.984Z"
"7572821883435909895","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","clarisaanandaw","clarisa","7187252925574579226","mungkin dari selada nya itu","2","0","2025-11-15T05:36:42.000Z","2026-04-10T03:05:41.984Z"
"7575940315427242770","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","momsnopal_","Mamah Nopal","7193876036290380802","macem macem aj.sy berterima kasih drngan adanys mbg","0","0","2025-11-23T15:17:47.000Z","2026-04-10T03:05:41.984Z"
"7572804363665195797","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","whos.j4w","j","6722069130466771973","logika aja kalau ikut ke orek telor masa masih seger merah gitu","5","0","2025-11-15T04:28:49.000Z","2026-04-10T03:05:41.984Z"
"7573589389398393621","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","yeahhmeokayy","Graceeee🇬🇷","7246247508611023878","njirr curiga aku nih  mau jatuhin bmkg","1","0","2025-11-17T07:15:02.000Z","2026-04-10T03:05:41.984Z"
"7573689528277762823","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360",".nayaaxzz_","naya sanemi #1 cokhsucker","7538672680631960584","kejauhan bgt anj tiba tiba cacing tanah 😭","1","0","2025-11-17T13:43:39.000Z","2026-04-10T03:05:41.984Z"
"7575845523883492103","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","hakimzz38","hakim","7570558564880909320","itu mah dimasukin cacing","0","0","2025-11-23T09:13:20.000Z","2026-04-10T03:05:41.984Z"
"7572823133624058632","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","l092912","Iball💫","7556835888060761095","di sklhan aku aja basi sayurnya","1","0","2025-11-15T05:41:33.000Z","2026-04-10T03:05:41.984Z"
"7574578467300573959","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","user9514000811708","user9514000811708","7563560811622433804","Pernah nggak ya pejabat kita kl buat kesalahan minta maaf Dan tidak menyalakan pihak lain  Terus dengan kesatria mengundurkan diri dari jabatannya karna Salah Dan tidak mampu","0","0","2025-11-19T23:13:21.000Z","2026-04-10T03:05:41.984Z"
"7574157089184088833","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","nadia_gingsul08","Nadzzz 🇮🇩","6553661423384772609","tapi aku juga pernah Nemu cacing di Selada walupun ga Segede gtu juga","0","0","2025-11-18T19:58:22.000Z","2026-04-10T03:05:41.984Z"
"7575577055615910677","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","aurel.sigma123","Aurel sigma","7379959261579166726","itu beneran dari bmkg nya langsung? ngeri ger si","0","0","2025-11-22T15:48:13.000Z","2026-04-10T03:05:41.984Z"
"7574335103142281991","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","michayarzz_90","𝓜𝓞𝓞𝓝𝓵𝓲𝓰𝓱𝓽.𝐌𝗂𝗄ɦƶ ☄️","7341673922577957909","itu kayaknya di tambahin cacing buat nambah kalori dehh","0","0","2025-11-19T07:28:52.000Z","2026-04-10T03:05:41.984Z"
"7574279486411080465","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","irawan.rahmat0","Irawan","7389462594833417221","kalo ky gini tuh harus di evaluasi lagi sih  karena menyakut byk nyawa jadi harus bener2 prepare","0","0","2025-11-19T03:53:06.000Z","2026-04-10T03:05:41.984Z"
"7574294245571871495","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","evelydrz4b9","evelyn🐰","7567895466445653010","Yuk sama-sama doain semoga gak ada lagi korban  dan semoga programnya bisa berproses lebih baik dari sebelumny","0","0","2025-11-19T04:50:20.000Z","2026-04-10T03:05:41.984Z"
"7574282807409656584","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","zakiahmad061","akii🕹️","7565719615617532945","Astaga kasian banget  tu SPPG nya harus di cek si soalnya daerahku alhamdulliah aman ko","0","0","2025-11-19T04:05:48.000Z","2026-04-10T03:05:41.984Z"
"7574298205073326855","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","nando.zaki","Nando zaki","7388914582879781894","Semoga kejadian ini bisa jdi bahan evaluasi yhh...biar kualitas dan keamanan makanan ke depan lebih terjamin👍","0","0","2025-11-19T05:05:36.000Z","2026-04-10T03:05:41.984Z"
"7574278520634376976","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","akbar.sukamengaji","akbar","7555414773681685520","kasian banget yang kena  padahal ini program banyak banget penerima manfaatnya","0","0","2025-11-19T03:49:27.000Z","2026-04-10T03:05:41.984Z"
"7574304088700470036","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","adeelyarismaa","Adeelya Karisma Putri","7077543030501245979","Komplen mbg kemana yah ? Maaf barang x ada yg tau","0","0","2025-11-19T05:28:28.000Z","2026-04-10T03:05:41.984Z"
"7574403383470572306","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","bercanda501","⚡🚀💥","6915201528237589506","kebersihan tergantung siapa yg ada di dapur 🙏","0","0","2025-11-19T11:53:43.000Z","2026-04-10T03:05:41.984Z"
"7573211583716475666","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","luffy_0971","Luffy_097","7387298320170304513","disini aman² aj😌","2","0","2025-11-16T06:49:02.000Z","2026-04-10T03:05:41.984Z"
"7573678380748178184","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","frisa_aja","🦋 Frisaa🦄☆ﾟ.","7449626355363628033","curiga sengaja di taruh","1","0","2025-11-17T13:00:19.000Z","2026-04-10T03:05:41.984Z"
"7573175179779392274","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","oemjiyis","i.yyiss__","7484303092033635335","besok aku ada mbg bkal ada kya gitu ga yaa . .","1","0","2025-11-16T04:27:50.000Z","2026-04-10T03:05:41.984Z"
"7573231297889633032","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","ngkaa0320","cece","7556663954358584328","mbg tmpt ak enak' aj","1","0","2025-11-16T08:05:27.000Z","2026-04-10T03:05:41.984Z"
"7572817808417882898","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","eliskubil25","firdianti","6964421454365770754","itu biasanya dari sayur yg mentah.","6","0","2025-11-15T05:20:54.000Z","2026-04-10T03:05:41.984Z"
"7572823676925739783","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","frans_172","Frans","7354660639678235653","pasti klarifikasi blg gini ""itu ada cacing bergizi yg dapat di konsumsi 😂""","2","0","2025-11-15T05:48:14.000Z","2026-04-10T03:05:41.984Z"
"7574295443271254802","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","nandaa0569","nandaa","7567904655628829703","Programnya bagus  cuma pengawasannya kurang ketat 😔","1","0","2025-11-19T04:54:56.000Z","2026-04-10T03:05:41.984Z"
"7572778209123009296","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","bmonnas8","monas naezawa","7478584387887612929","aku orang masak sendiri aja hati"" makn kelihat'' lagi apa lagi makn begini..🤣","1","0","2025-11-15T02:55:33.000Z","2026-04-10T03:05:41.984Z"
"7572815709920019216","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","whs.v1nz","–V fór Vinnn","6920590954915972098","padahal ini pacet bukan cacing hadehh","1","0","2025-11-15T05:12:54.000Z","2026-04-10T03:05:41.984Z"
"7573472684467897105","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","polosantrompet799","hiigf","7497875826479514642","protein tambahan itu","1","0","2025-11-16T23:48:43.000Z","2026-04-10T03:05:41.984Z"
"7573349852756149010","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","ramita.sukma","AilenBukanAlien","7474633787168883713","FIX INI SABOTASE","1","0","2025-11-16T15:45:28.000Z","2026-04-10T03:05:41.984Z"
"7573302333985555218","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","ikanterbang_32","RG•Nφva","7264167543174267910","🪱 : masa anak sekolah doang yang dapet  gw juga lah","1","0","2025-11-16T12:44:45.000Z","2026-04-10T03:05:41.984Z"
"7573272545119257365","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","kaszz.art","Rkass","7451840970653828102","niat amat yang Bawa cacing😂","1","0","2025-11-16T10:45:34.000Z","2026-04-10T03:05:41.984Z"
"7573272250423558919","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","crzyynaa","princesss","7397808643217458182","yg masak gmn si njr  cacing segede itu masa ga liat","1","0","2025-11-16T10:44:26.000Z","2026-04-10T03:05:41.984Z"
"7573262578567742215","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","sun11._.11","suna","7350156169233384453","gua di buah naga ada ulat nya🗿","1","0","2025-11-16T10:06:50.000Z","2026-04-10T03:05:41.984Z"
"7573216895068881685","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","pj_avd","Pauja :D","6993096814921892890","pernah kejadian dan berkali kali di sekolah gw","1","0","2025-11-16T07:09:42.000Z","2026-04-10T03:05:41.984Z"
"7573153225600418567","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","doffi.01","𝗗𝗼𝗳𝗳𝗶.","6958479373281117190","kemaren isi mbg ku ada naganya 🗿","1","0","2025-11-16T03:02:30.000Z","2026-04-10T03:05:41.984Z"
"7573962491932377863","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","joyijienz","EmbunCantik","6839586747678163970","lebih anehnya lagi cuma di 1 ompreng 💀","0","0","2025-11-18T07:22:50.000Z","2026-04-10T03:05:41.984Z"
"7573934003099960072","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","__naf__8","★Nafisahh🤞🏻🤡","7368328289322189830","ini menu mbg akuu hari iniii","0","0","2025-11-18T05:32:18.000Z","2026-04-10T03:05:41.984Z"
"7573900837827855122","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","alvianapin308","Apinnn","7123720677303059457","gk masuk logika sama sekali klo yg di masak kentang atau kacang tanah masih percaya lah ini telur","0","0","2025-11-18T03:23:36.000Z","2026-04-10T03:05:41.984Z"
"7574057442486207248","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","reyyzzajaa","Leiii :3","7562225598069654545","logikanya gimana caranya cacing tanah masuk ke situ🗿🗿","0","0","2025-11-18T13:31:19.000Z","2026-04-10T03:05:41.984Z"
"7574062209664795413","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","intnayusfraa4","piraa","7188121125591024642","enakkk kokkk d sekola aku hehehe","0","0","2025-11-18T13:49:47.000Z","2026-04-10T03:05:41.984Z"
"7573947741081518869","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","indihome267","Sulthan","7479039913716696082","demi apapun saya ngga akan pernah makan mbg","0","0","2025-11-18T06:25:40.000Z","2026-04-10T03:05:41.984Z"
"7572954032697033490","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","cleyyimp","clee`","7357885414721455110","tergantung yg masak  bkn salah presiden awas aja ya ad yg nyalahin🫩🫩","1","0","2025-11-15T14:09:27.000Z","2026-04-10T03:05:41.984Z"
"7572941481242116884","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","lyliazee","lyliazee","6957962453376828417","sorry min gen z pintar pintar🤭","4","0","2025-11-15T13:20:47.000Z","2026-04-10T03:05:41.984Z"
"7573563249293296391","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","penjahat_mu0967","s𝗍ᥱᥴᥙ`ᥲᑲіᥱzz⚘","7473116500061504530","yang belum dapat bilek:","3","0","2025-11-17T05:33:43.000Z","2026-04-10T03:05:41.984Z"
"7572839241312092945","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","adammamadam","adamnaufal","6846218552950637569","lah disni mah enak enak aja wkwk","2","0","2025-11-15T06:44:06.000Z","2026-04-10T03:05:41.984Z"
"7572776275937379093","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","pi_ssx","🅰pis","7490410810557170706","kenapa bisa masuk situ","13","0","2025-11-15T02:42:50.000Z","2026-04-10T03:05:41.984Z"
"7573578429443162888","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","iiyourrmood","iiyourrmood","7555467897763677191","Itu loh cacingnya bersih  sengaja banget","4","0","2025-11-17T06:32:30.000Z","2026-04-10T03:05:41.984Z"
"7572923036178776849","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","evriliajo","evrl²","7436684454661997623","gua yg abis 3 ompreng be like:😐","1","0","2025-11-15T12:09:23.000Z","2026-04-10T03:05:41.984Z"
"7572824739644293906","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","iniinajibb","-𝖓","7251973445498536966","heran bgt sama anak sma skrg uda bisa membalikkan fakta","1","0","2025-11-15T05:47:48.000Z","2026-04-10T03:05:41.984Z"
"7573725136228041493","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","f__13.june","kemaluan","7366612712287323141","enak..","0","0","2025-11-17T16:01:51.000Z","2026-04-10T03:05:41.984Z"
"7604823040946897680","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","aghata1750","aghata","7201454644316881922","wkwkwkwk  itu lah  kenapa anak ku udh dapat MBG dari sekolah tak pernah mau di makan  Anak saya selalu bawa bekal dari rumah aja  walaupun tidak mewah setidak nya higenis  walaupun cuma tero dadar","0","0","2026-02-09T11:17:35.000Z","2026-04-10T03:05:41.984Z"
"7572834128376627975","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","fahril_ahm4d","🫵🏻","7170710299041367042","lagi dan lagii berusaha manjatuhkan prabowo😹","9","0","2025-11-15T06:24:19.000Z","2026-04-10T03:05:41.984Z"
"7572977422922547985","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","ekaatauiwan","Eka Atau Iwan","6929742391893984258","fix sabotase","1","0","2025-11-15T15:40:23.000Z","2026-04-10T03:05:41.984Z"
"7572933480054080276","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","diaahndaaa","h","7408586897981850630","gua mkn mbg jga ada uletnya anj😭","1","0","2025-11-15T12:49:46.000Z","2026-04-10T03:05:41.984Z"
"7572891206940099345","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","cookies_cycy","𐙚","7082674266117899291","disekolahku malah ada kecoa nya 😭😭","1","0","2025-11-15T10:05:47.000Z","2026-04-10T03:05:41.984Z"
"7572886207516918545","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","rohim_733","R","7261196870323618821","masih fres cacing nya🤣","1","0","2025-11-15T09:46:18.000Z","2026-04-10T03:05:41.984Z"
"7572876931650962194","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","vocxin_","HitoZumee","6931622973426746369","kata ahli pangan nya tinggi gizi itu 🤗","1","0","2025-11-15T09:10:20.000Z","2026-04-10T03:05:41.984Z"
"7572847118370308882","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","vinntele","vinn👾","7561346361867027464","di sekolahku aman aman aja tuh","1","0","2025-11-15T07:14:40.000Z","2026-04-10T03:05:41.984Z"
"7572845230388069128","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","jalewgegegeming","JALEW TRY HARD!!!","6635124057980551169","di sengaja itumah","1","0","2025-11-15T07:07:22.000Z","2026-04-10T03:05:41.984Z"
"7572830260543832850","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","astirvn5","asss<","6785926424727028737","ko kaya nda masuk akal ya","1","0","2025-11-15T06:09:16.000Z","2026-04-10T03:05:41.984Z"
"7572826459656962823","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","selaapryn_","Sela","7058817272018945050","sabotase","1","0","2025-11-15T05:54:27.000Z","2026-04-10T03:05:41.984Z"
"7572825575951467271","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","wqeqrqha","atar and puki💋","7019897610223911937","protein tambahan itu njir😹","1","0","2025-11-15T05:51:05.000Z","2026-04-10T03:05:41.984Z"
"7573659472720986898","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","sidikalpariz","Sidik","6943182267343209477","cacing hidup 😳 baru di taruh kali itu mah","0","0","2025-11-17T11:46:59.000Z","2026-04-10T03:05:41.984Z"
"7573657567177392914","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","user091311_","iG:mpityy","7417336697271600134","gw mbg nya ada kecoa kecil nya anjirtt🤮","0","0","2025-11-17T11:39:33.000Z","2026-04-10T03:05:41.984Z"
"7573638744331485953","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","lausiapempury","inronmandemaret","6938768695897555970","beda dapur beda cerita salah dapur masuk berita","0","0","2025-11-17T10:26:38.000Z","2026-04-10T03:05:41.984Z"
